Trial,Cue,Category,CueOnset,CueOffset,Prediction,ReactionTime,WordOnset,WordOffset
1,Cue 1,ANIMAL,6.747257299954072,8.247446099994704,1,10.08322159992531,12.752422599936835,14.252477400004864
2,Cue 2,ANIMAL,15.752558399923146,17.252635199925862,0,19.06964399991557,21.75293660000898,23.253009799984284
3,Cue 2,ANIMAL,24.753124499926344,26.253191699972376,1,28.103538999916054,30.75344939995557,32.253608600003645
